Date,Closing_Price,Highest_Price_Of_the_Day,Lowest_Price_Of_The_Day,Opening_Price_Of_The_Day,Volume_Sold
27-07-2018,4.878443718,4.878443718,4.701661158,4.739274591,15000
30-07-2018,4.949910164,4.949910164,4.848354442,4.852115499,7800
31-07-2018,5.021375179,5.100363116,4.863399307,5.066511092,15200
01-08-2018,4.957432747,5.096601905,4.91605789,5.042062451,5000
02-08-2018,5.085318089,5.156783197,5.013852621,5.096601978,5400
03-08-2018,5.08907938,5.190635462,5.062750185,5.190635462,13000
06-08-2018,5.077795029,5.149260134,4.882205715,5.100363164,48800
07-08-2018,5.040181637,5.081556493,4.957432642,5.051465884,32000
08-08-2018,5.177470207,5.190634803,5.043942823,5.077794846,66400
09-08-2018,5.07403326,5.318519886,4.983761441,5.126692001,23000
10-08-2018,5.107885838,5.126692558,4.931103237,5.126692558,4400
13-08-2018,5.07403326,5.07403326,4.885966791,5.010090632,10200
14-08-2018,4.995045662,5.077795014,4.874683228,4.980000358,19200
15-08-2018,5.013852596,5.100363368,4.942387488,4.942387488,6200
16-08-2018,4.882205963,5.137976507,4.882205963,4.99504593,10200
17-08-2018,4.923581123,4.949910319,4.885967679,4.885967679,25000
20-08-2018,4.889729023,4.889729023,4.889729023,4.889729023,3800
21-08-2018,4.946147919,5.040181152,4.899131302,4.904773425,7200
22-08-2018,5.013852596,5.247055001,4.987523402,5.004449415,5000
23-08-2018,5.006330013,5.09660184,5.006330013,5.051465927,4200
24-08-2018,5.043942451,5.107885077,5.040181036,5.040181036,4400
27-08-2018,5.017612934,5.074032726,5.017612934,5.055226009,5600
28-08-2018,5.092839718,5.092839718,4.995045073,4.995045073,1400
29-08-2018,4.99128437,5.021374977,4.927341741,5.010090731,10000
30-08-2018,4.96307373,5.002567873,4.96307373,4.998806458,3000
31-08-2018,5.021375179,5.021375179,4.908535219,4.987523155,10600
04-09-2018,4.99880743,4.99880743,4.953295229,4.953295229,1000
05-09-2018,5.111647606,5.111647606,4.926214023,4.926214023,5400
06-09-2018,5.111647606,5.111647606,5.062750272,5.062750272,1000
07-09-2018,5.070271969,5.100362935,4.972477675,4.972477675,4800
10-09-2018,5.077795029,5.077795029,5.070272197,5.077795029,4200
11-09-2018,4.923581123,5.228248658,4.923581123,5.209442295,24800
12-09-2018,5.058987617,5.077794335,5.000687116,5.07403292,3200
13-09-2018,5.175590038,5.175590038,5.036420875,5.074033959,19200
14-09-2018,5.058987617,5.228247357,4.889727878,5.141736959,27200
17-09-2018,5.190634251,5.243292629,5.111646325,5.134214099,19400
18-09-2018,5.175590038,5.17634225,4.890105164,5.137976596,59400
19-09-2018,4.938625813,5.111646989,4.761843221,4.889728485,174000
20-09-2018,4.974358082,4.991284092,4.904773333,4.991284092,5800
21-09-2018,4.532402515,4.953671413,4.532402515,4.927342219,74200
24-09-2018,4.82578516,4.90101167,4.697899915,4.712945216,21200
25-09-2018,4.801713943,4.829547921,4.682855918,4.829547921,25800
26-09-2018,4.769366264,4.799456874,4.727991407,4.746798128,9000
27-09-2018,4.788172245,4.803217907,4.706175466,4.803217907,5600
28-09-2018,4.897251129,4.995045422,4.773126927,4.791933646,15600
01-10-2018,4.908535004,4.980000105,4.80321788,4.908535004,10400
02-10-2018,4.885966778,4.934864103,4.867160059,4.934864103,2200
03-10-2018,4.85963726,4.942386602,4.799456052,4.889727865,2800
04-10-2018,4.904773712,4.942387151,4.848353912,4.848353912,4600
05-10-2018,5.013852596,5.081556647,4.874683437,4.874683437,11400
08-10-2018,4.964954853,5.216963957,4.942387077,4.980000157,16000
09-10-2018,4.904773712,5.05522675,4.904773712,4.976238816,17000
10-10-2018,4.912296295,4.993164575,4.90853488,4.90853488,19400
11-10-2018,4.948028564,5.028897201,4.908534779,4.9423868,9400
12-10-2018,4.934864521,5.074033677,4.934864521,5.058988372,11200
15-10-2018,4.912296295,5.006329529,4.701661693,4.991284226,42800
16-10-2018,4.938625813,4.964955005,4.848353988,4.882205653,36600
17-10-2018,5.224487305,5.224487305,4.92734226,4.95743287,14200
18-10-2018,5.08907938,5.104124686,4.972478351,5.066511601,12800
19-10-2018,5.201918602,5.2583384,4.897251117,5.05898804,108200
22-10-2018,5.070271969,5.201918644,5.002568282,5.175589453,28200
23-10-2018,5.186873913,5.231633902,5.051466166,5.085318192,5600
24-10-2018,4.919819355,5.250816421,4.885967329,5.141737871,35800
25-10-2018,4.897251129,4.938625624,4.862646895,4.908535017,5400
26-10-2018,4.85963726,4.9273413,4.795694637,4.901011752,2200
29-10-2018,4.790053368,4.882205905,4.735514272,4.870922016,26000
30-10-2018,4.79193449,4.859638547,4.778769892,4.825786519,4000
31-10-2018,4.82578516,4.90101167,4.761842537,4.761842537,4800
01-11-2018,4.912296295,4.919818767,4.814877572,4.814877572,5400
02-11-2018,4.927341938,4.983761739,4.829547282,4.976238907,5600
05-11-2018,4.833309174,4.964955508,4.79569573,4.964955508,10200
06-11-2018,4.765604496,4.924332575,4.765604496,4.924332575,7200
07-11-2018,4.690377235,4.790052222,4.690377235,4.765603742,12400
08-11-2018,4.664049149,4.746798511,4.607629341,4.705424009,30600
09-11-2018,4.980000019,4.983761435,4.528640565,4.829546987,67600
12-11-2018,4.799456596,4.97247777,4.570015264,4.97247777,14200
13-11-2018,4.743037224,4.773127837,4.686617415,4.773127837,2600
14-11-2018,4.705422878,4.791933277,4.677212981,4.791933277,12800
15-11-2018,4.705422878,4.705422878,4.705422878,4.705422878,200
16-11-2018,4.776888371,4.776888371,4.735513875,4.735513875,600
19-11-2018,4.889729023,4.976239441,4.791934356,4.806979662,46400
20-11-2018,4.769366264,4.923580728,4.769366264,4.810740763,3400
21-11-2018,4.765604496,4.791933688,4.626435348,4.709184697,11600
23-11-2018,4.765604496,4.765604496,4.765604496,4.765604496,200
26-11-2018,4.468459606,4.701661998,4.445891471,4.701661998,10600
27-11-2018,4.509833813,4.626435181,4.438368713,4.498549925,13600
28-11-2018,4.630197048,4.641480937,4.438369146,4.626435632,21800
29-11-2018,4.506072998,4.679094186,4.430846473,4.679094186,10600
30-11-2018,4.554970264,4.641481036,4.423323936,4.423323936,24200
03-12-2018,4.603868484,4.660288658,4.566255394,4.611391318,5400
04-12-2018,4.626434326,4.645241041,4.566253125,4.645241041,1800
06-12-2018,4.611391068,4.632454426,4.588822928,4.600106818,5000
07-12-2018,4.607628822,4.655773939,4.607628822,4.655773939,1800
10-12-2018,4.739275455,4.79193384,4.660287519,4.660287519,2600
11-12-2018,4.770870686,4.79193404,4.724230349,4.724230349,6600
12-12-2018,4.739275455,4.79193384,4.731752624,4.79193384,6600
13-12-2018,4.735514164,4.791933966,4.592583592,4.791933966,7000
14-12-2018,4.720468998,4.769366329,4.607629032,4.630197168,8400
17-12-2018,4.720468998,4.720468998,4.494789065,4.641481057,6200
18-12-2018,4.58844614,4.664048587,4.419562305,4.664048587,8000
19-12-2018,4.434608459,4.579419764,4.359381924,4.579419764,8000
20-12-2018,4.453413963,4.494788457,4.363142146,4.494788457,17600
21-12-2018,4.133701801,4.457176428,3.930589985,4.419562982,155600
24-12-2018,4.193882465,4.257825099,3.95691901,4.141224079,14800
26-12-2018,4.216449738,4.216449738,4.01333799,4.047190008,32000
27-12-2018,4.141224861,4.231496705,4.065998325,4.069759383,7400
28-12-2018,4.378189087,4.588823406,4.137463792,4.381950145,23600
31-12-2018,4.434608459,4.551209858,4.434608459,4.551209858,4000
02-01-2019,4.573777199,4.758082282,4.513595976,4.758082282,8000
03-01-2019,4.633956909,4.911919225,4.607627723,4.682854226,12200
04-01-2019,4.645243168,5.09848345,4.517357877,4.916058697,22400
07-01-2019,4.720468998,5.107133658,4.513595786,4.543686396,16200
08-01-2019,4.457176208,4.641481293,4.39925162,4.641481293,15600
09-01-2019,4.532402515,4.858509671,4.475982353,4.858509671,17000
10-01-2019,4.513595581,4.513595581,4.45717578,4.509834165,2400
11-01-2019,4.378189087,4.430847487,4.276632985,4.430847487,12600
14-01-2019,4.36314249,4.45905608,4.299199858,4.427461049,9800
15-01-2019,4.404517174,4.521118554,4.404517174,4.521118554,1600
16-01-2019,4.49478817,4.49478817,4.404516358,4.472220396,4200
17-01-2019,4.795695305,4.946148347,4.509834165,4.54368619,24400
18-01-2019,4.957432747,5.01385255,4.889728696,4.904774001,22600
22-01-2019,4.897251129,5.111646794,4.790052938,5.111646794,8200
23-01-2019,5.021375179,5.066511092,4.908535219,5.066511092,7800
24-01-2019,5.021375179,5.021375179,5.021375179,5.021375179,200
25-01-2019,4.980000019,5.111646691,4.908534919,5.111646691,7000
28-01-2019,4.949910164,5.100363577,4.852115499,5.002568912,102800
29-01-2019,4.870921612,5.051465614,4.799456509,5.002568287,43200
30-01-2019,4.927341938,5.096601699,4.870921779,4.908535218,20800
31-01-2019,4.878443718,5.02137426,4.878443718,4.961192696,35800
01-02-2019,4.870921612,4.939001584,4.701661857,4.90853505,15800
04-02-2019,4.976238251,4.976238251,4.701661397,4.844591947,33000
05-02-2019,4.893489361,4.964954458,4.893489361,4.91643342,2600
06-02-2019,4.893489361,5.021374611,4.814501433,4.964954458,19000
07-02-2019,4.938625813,5.002568444,4.8934899,5.002568444,17200
08-02-2019,4.946147919,4.983761355,4.795694889,4.946147919,23000
11-02-2019,4.85963726,4.957431904,4.778768627,4.957431904,15400
12-02-2019,4.878443718,4.919818207,4.745668566,4.852114172,11400
13-02-2019,4.85963726,4.901011752,4.818262769,4.901011752,20000
14-02-2019,4.810740471,4.88596699,4.810740471,4.852114967,23600
15-02-2019,4.773127079,4.870921734,4.772374868,4.788172383,18000
19-02-2019,4.769366264,4.889728702,4.769366264,4.889728702,14000
20-02-2019,4.761843204,4.791933813,4.739275428,4.767109043,6400
21-02-2019,4.754320621,4.754320621,4.735513902,4.743036375,1400
22-02-2019,4.746797562,4.780649583,4.743036146,4.776888168,4000
25-02-2019,4.735514164,4.754320884,4.656526226,4.738899295,27600
26-02-2019,4.682854176,4.739274321,4.682854176,4.739274321,1000
27-02-2019,4.712947369,4.773128604,4.667811442,4.686618168,12800
28-02-2019,4.795695305,4.795695305,4.726110548,4.726110548,1800
01-03-2019,4.734761238,4.889727887,4.720468147,4.735513449,15400
04-03-2019,4.756200314,4.791932678,4.68285416,4.722348298,5800
05-03-2019,4.79193449,4.79193449,4.677966377,4.677966377,2400
06-03-2019,4.739275455,4.739275455,4.645242215,4.73551404,6400
07-03-2019,4.739275455,4.739275455,4.739275455,4.739275455,200
08-03-2019,4.739275455,4.739275455,4.739275455,4.739275455,200
11-03-2019,4.626434326,4.626434326,4.52487828,4.618911497,3400
12-03-2019,4.588821411,4.62267343,4.575656817,4.575656817,11800
13-03-2019,4.568134308,4.568510234,4.551208298,4.55534564,2000
14-03-2019,4.532402515,4.570015598,4.447772451,4.554970294,8200
15-03-2019,4.705422878,4.735513483,4.51735642,4.521117835,15600
18-03-2019,4.573777199,4.739275919,4.524879866,4.705423892,32800
19-03-2019,4.567006111,4.567006111,4.567006111,4.567006111,2000
20-03-2019,4.624554634,4.70166186,4.547447408,4.577538015,8800
21-03-2019,4.645243168,4.645243168,4.539925659,4.542558579,5000
22-03-2019,4.645243168,4.645243168,4.645243168,4.645243168,200
25-03-2019,4.550456524,4.635838797,4.524879542,4.524879542,5800
26-03-2019,4.299200535,4.622674803,4.137463221,4.524880132,54200
27-03-2019,4.333050728,4.474476477,4.160029598,4.160029598,41800
28-03-2019,4.464698315,4.512467147,4.33305199,4.348097295,9800
29-03-2019,4.475981712,4.622673684,4.201404846,4.622673684,54800
01-04-2019,4.285282135,4.509833529,4.246540563,4.509833529,24600
02-04-2019,4.295438766,4.318006545,4.223973298,4.257825324,7400
03-04-2019,4.163791656,4.280393029,4.081042665,4.280393029,20800
04-04-2019,4.148745537,4.359380106,4.052455684,4.359380106,31000
05-04-2019,4.23901844,4.23901844,4.160030508,4.216450306,3000
08-04-2019,4.182598591,4.240899101,4.129939846,4.133701262,28000
09-04-2019,4.167553425,4.18259873,4.099849373,4.148746704,5800
10-04-2019,4.175075531,4.340573857,4.126178209,4.208927192,22800
11-04-2019,4.164168835,4.255945099,4.137463352,4.233753245,9800
12-04-2019,4.197644234,4.197644234,4.073520372,4.195763526,8000
15-04-2019,4.137462616,4.137462616,4.073519983,4.084803872,11000
16-04-2019,4.175075531,4.287915119,4.1675527,4.190120833,4800
17-04-2019,4.099849224,4.231495907,4.088565335,4.231495907,11200
18-04-2019,4.207046986,4.227734053,4.062235721,4.103610215,13800
22-04-2019,4.261587143,4.306723063,4.261587143,4.306723063,2800
23-04-2019,4.21833086,4.242779343,4.163791413,4.242779343,7200
24-04-2019,4.156269073,4.363142263,4.129939524,4.14122377,23000
25-04-2019,4.192377567,4.235632768,4.192377567,4.197643405,5600
26-04-2019,4.193882465,4.340574453,4.133701248,4.156269384,43200
29-04-2019,4.190120697,4.239018018,4.144984791,4.156268678,5000
30-04-2019,4.235257149,4.239018564,4.235257149,4.239018564,1000
01-05-2019,4.163791656,4.257824894,4.152507768,4.152507768,10200
02-05-2019,4.163791656,4.163791656,4.163791656,4.163791656,0
03-05-2019,4.168682575,4.168682575,4.156270188,4.163416736,1400
06-05-2019,4.118654728,4.229238024,4.081041657,4.129938613,8600
07-05-2019,4.141224861,4.219460602,4.137463445,4.212689981,2400
08-05-2019,4.156269073,4.23149559,4.113766083,4.23149559,2000
09-05-2019,4.355618954,4.517356216,4.193881692,4.212688409,48200
10-05-2019,4.588821411,4.588821411,4.294685632,4.513594901,18200
13-05-2019,4.645243168,4.682856256,4.408279311,4.408279311,15600
14-05-2019,4.70166254,4.705423957,4.600106457,4.679094402,28000
15-05-2019,4.776888371,4.776888371,4.682855133,4.735513875,5400
16-05-2019,4.712947369,4.727992677,4.712947369,4.727992677,3000
17-05-2019,4.878443718,4.878443718,4.750558477,4.750558477,59800
20-05-2019,4.780649185,4.852114279,4.77688777,4.852114279,31800
21-05-2019,5.013852596,5.058988511,4.791934081,4.885967326,68200
22-05-2019,5.077795029,5.224487014,5.058988309,5.074033613,49200
23-05-2019,4.980000019,5.205679926,4.897251031,5.141737297,24000
24-05-2019,4.889729023,4.98752369,4.705423938,4.983762273,5200
28-05-2019,4.66780901,4.870920752,4.622673107,4.870920752,27800
29-05-2019,4.738899708,4.780650494,4.664049105,4.780650494,6600
30-05-2019,4.793814659,5.214331331,4.615151714,4.758081927,110600
31-05-2019,4.739275455,4.976238905,4.6979006,4.799456672,16600
03-06-2019,5.115407944,5.122930416,4.758081377,4.758081377,30400
04-06-2019,4.983762264,5.216964682,4.983762264,5.153022043,13400
05-06-2019,5.081556797,5.134215186,5.025136633,5.062750076,14600
06-06-2019,4.844592094,5.090583132,4.837069264,5.090583132,16600
07-06-2019,4.885966778,4.9198188,4.668185988,4.810740262,9600
10-06-2019,4.889729023,4.889729023,4.889729023,4.889729023,800
11-06-2019,4.889729023,4.91417751,4.848354522,4.912297161,6400
12-06-2019,4.592582703,4.889727678,4.494788063,4.889727678,31000
13-06-2019,4.588821411,4.69789994,4.53992409,4.585059996,4200
14-06-2019,4.667057514,4.69037786,4.539924469,4.539924469,2000
17-06-2019,4.761843204,4.773127093,4.761843204,4.773127093,2200
18-06-2019,4.848354816,4.848354816,4.600106719,4.724230947,10800
19-06-2019,4.795695305,4.795695305,4.795695305,4.795695305,1000
20-06-2019,4.810740471,4.88596699,4.649003186,4.776888448,5400
21-06-2019,4.626434326,4.867159131,4.626434326,4.814500759,27400
24-06-2019,4.885966778,4.995045315,4.769365768,4.773126825,64400
25-06-2019,5.024760246,5.160544267,4.964954957,5.040181477,62000
26-06-2019,4.927341938,5.036420482,4.889728498,5.036420482,7800
27-06-2019,4.964954853,5.021375011,4.889728335,4.889728335,11800
28-06-2019,4.908535004,5.077794757,4.891608992,5.077794757,20800
01-07-2019,4.889729023,4.889729023,4.825786384,4.844593106,3400
02-07-2019,4.82578516,4.904773085,4.780649254,4.82578516,5400
03-07-2019,4.931103706,5.115409157,4.814502672,4.908535926,12000
05-07-2019,4.818264008,4.953671762,4.818264008,4.953671762,9400
08-07-2019,4.70166254,4.828795607,4.664049097,4.814502513,9400
09-07-2019,4.671572208,4.701662822,4.630197705,4.701662822,5000
10-07-2019,4.664049149,4.701662593,4.554970591,4.697901177,9200
11-07-2019,4.694138527,4.694138527,4.694138527,4.694138527,600
12-07-2019,4.438369274,4.701662291,4.374426638,4.701662291,19000
15-07-2019,4.532402515,4.588822319,4.532402515,4.588822319,1400
16-07-2019,4.603868484,4.603868484,4.53089858,4.53089858,3800
17-07-2019,4.637719154,4.64148057,4.607628548,4.626435267,3000
18-07-2019,4.603868484,4.603868484,4.513596638,4.600107068,1000
19-07-2019,4.544062614,4.553465795,4.544062614,4.553465795,600
22-07-2019,4.551208973,4.551208973,4.551208973,4.551208973,1800
23-07-2019,4.556850433,4.582427413,4.542181415,4.566629898,2400
24-07-2019,4.547447205,4.547447205,4.547447205,4.547447205,200
25-07-2019,4.53616333,4.547447218,4.472220703,4.532401915,6200
26-07-2019,4.551208973,4.588822054,4.498550229,4.536163669,13000
29-07-2019,4.539925575,4.622674943,4.537668941,4.622674943,4400
30-07-2019,4.664049149,4.701662593,4.615152173,4.615152173,6400
31-07-2019,4.769366264,5.070272359,4.671195319,4.694139382,77200
01-08-2019,5.017612934,5.247053874,4.795694466,4.803217296,34800
02-08-2019,5.126691818,5.24705424,5.058987777,5.13421429,8200
05-08-2019,5.07741785,5.205679379,5.07741785,5.183111247,13600
06-08-2019,5.07403326,5.228247708,5.072152553,5.190634629,10400
07-08-2019,5.333565712,5.453928149,5.171828418,5.22824822,51800
08-08-2019,5.277145386,5.698414262,5.232009473,5.420075955,40600
09-08-2019,5.269621849,5.389984258,5.269621849,5.322280224,5400
12-08-2019,5.201918602,5.280906535,5.141737388,5.280906535,2400
13-08-2019,5.442644119,5.442644119,5.442644119,5.442644119,600
14-08-2019,5.260219097,5.341087738,5.224486726,5.341087738,4600
15-08-2019,5.270375252,5.273384456,5.186873686,5.186873686,10400
16-08-2019,5.265861988,5.401269739,5.258339156,5.269623404,9000
19-08-2019,5.307236671,5.431360537,5.284668892,5.371179312,12600
20-08-2019,5.416313648,5.604380099,5.299712649,5.39750729,42000
21-08-2019,5.378701687,5.600620202,5.322281525,5.600620202,24800
22-08-2019,5.333565712,5.491541591,5.273384493,5.491541591,69400
23-08-2019,5.33732605,5.450165999,5.33732605,5.33732605,14600
26-08-2019,5.382462978,5.442644196,5.314758929,5.442644196,4400
27-08-2019,5.28053093,5.363656574,5.277522084,5.363656574,6800
28-08-2019,5.374939442,5.374939442,5.307235401,5.314758232,2200
29-08-2019,5.416313648,5.513356078,5.326041838,5.513356078,16800
30-08-2019,5.333565712,5.382463042,5.318520407,5.382463042,3400
03-09-2019,5.329803944,5.453927789,5.190634795,5.190634795,2400
04-09-2019,5.326042175,5.326042175,5.265860965,5.303474401,4400
05-09-2019,5.2470541,5.359894046,5.2470541,5.337325914,6400
06-09-2019,5.258338451,5.258338451,5.201918653,5.201918653,1000
